OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION,OPPORTUNITY STATUS
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347708"",""NAGOYA-PAS-FY23-01"")",Building Indo Pacific Cyber Security Allied with eSports,DOS-JPN,U.S. Mission to Japan,70000,1,"Tokyo PAS
Grants management",,TokyoPASgrants@state.gov,,,04/28/2023,06/30/2023,04/26/2023 19:56:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347826"",""7200AA23APS00007"")",Private Sector Collaboration Pathway (PSCP) Annual Program Statement (APS),USAID,Agency for International Development,,,"Lorena  Marko
Agreement Officer, M/OAA/DDI",,pscp@usaid.gov,,,04/27/2023,04/26/2025,04/27/2023 19:09:27,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347827"",""RFA-OH-24-004"")",World Trade Center Health Program Mentored Research Scientist Career Development Award (K01),HHS-CDC-HHSCDCERA,Centers for Disease Control and Prevention - ERA,5184000,10,"James Yiin, PhD, Scientific Program Official",513-841-4271,JYiin@cdc.gov,09/05/2023,12/05/2023,04/27/2023,,04/27/2023 20:33:27,Forecast 1,Forecasted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347828"",""RFA-FD-23-029"")",Education and Training Program for Outsourcing Facility Industry (UE5) Clinical Trials Not Allowed,HHS-FDA,Food and Drug Administration,,1,"Shashi Malhotra
Grants Management Specialist
Phone 2404027592",,shashi.malhotra@fda.hhs.gov,,,04/27/2023,06/30/2023,04/27/2023 21:04:27,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347783"",""693JJ323NF00005"")",Reduction of Truck Emissions at Port Facilities Grant Program,DOT-FHWA,DOT Federal Highway Administration ,160000000,35,"Ryan J Buck
Agreement Officer",,RTEPF@dot.gov.,,,04/27/2023,06/26/2023,04/28/2023 11:53:28,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347744"",""USDA-NRCS-SC-CIG-23-NOFO0001296"")",NRCS’ Conservation Innovation Grants (CIG) for Federal fiscal year (FY) 2023 – South Carolina,USDA-NRCS,Natural Resources Conservation Service,500000,8,"Lyn Millhiser
GMS",,lyn.millhiser@usda.gov,,,04/26/2023,06/05/2023,04/25/2023 18:28:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347750"",""C-NOFO-23-004"")",The Partner of Choice: Explaining the Significance of U.S.-India Strategic Partnership,DOS-IND,U.S. Mission to India,150000,1,"Grants Application Manager
U.S. Consulate, Chennai",,ChennaiPASG@state.gov,,,04/26/2023,06/24/2023,04/26/2023 04:30:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347749"",""22-605"")",Division of Chemistry: Disciplinary Research Programs,NSF,National Science Foundation,105000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,04/26/2023,10/31/2023,04/26/2023 01:00:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347751"",""O-OJJDP-2022-171504"")",OJJDP Combined FY 2021 and FY 2022 Invited To Apply - Prison Rape Elimination Act Reallocation Funds,USDOJ-OJP-OJJDP,Office of Juvenile Justice Delinquency Prevention ,632566,20,"For assistance with any other requirements of this solicitation, contact Didier Moncion, Program Manager, by telephone at 202-598-9590, or by email at Didier.Moncion@usdoj.gov.
Didier.Moncion@usdoj.gov",,Didier.Moncion@usdoj.gov,,,04/26/2023,06/12/2023,04/26/2023 07:25:26,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347755"",""DHS-23-MT-045-00-99"")",Fiscal Year (FY)2023 Cooperating Technical Partners (CTP) - HQ,DHS-DHS,Department of Homeland Security - FEMA,2000000,6,"FEMA GO Help Desk
Phone: 1-877-585-3242    
E-mail: femago@fema.dhs.gov",,femago@fema.dhs.gov,,,04/26/2023,06/19/2023,04/26/2023 09:32:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347753"",""RBCS-RCDG-2023"")",Rural Cooperative Development Grant,USDA-RBCS,Rural Business-Cooperative Service ,5800000,29,"Program Management Division
(202) 720-1400",,Lisa.Sharp@usda.gov,,,04/26/2023,06/26/2023,04/26/2023 09:34:26,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347756"",""DHS-23-GPD-102-00-01"")",Fiscal Year (FY) 2022 Case Management Pilot Program (CMPP),DHS-DHS,Department of Homeland Security - FEMA,15000000,1,"ND Grants Service Desk
Phone: 1-800-865-4076
E-mail: NDGrants@fema.dhs.gov",,NDGrants@fema.dhs.gov,,,04/26/2023,05/26/2023,04/26/2023 09:58:26,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347754"",""DHS-23-MT-045-01-99"")",Fiscal Year (FY) 2023 Cooperating Technical Partners (CTP) Program - Regional,DHS-DHS,Department of Homeland Security - FEMA,93000000,130,"FEMA GO Help Desk
Phone: 1-877-585-3242
E-mail: femago@fema.dhs.gov",,femago@fema.dhs.gov,,,04/26/2023,06/19/2023,04/26/2023 09:32:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=346847"",""HHS-2023-ACL-NIDILRR-DPEM-0001"")",Scaling Up Evidence-Based Services to Promote Competitive Integrated Employment Among People with Disabilities,HHS-ACL,Administration for Community Living,900000,1,"Hugh Berry
Hugh.Berry@acl.hhs.gov",,Hugh.Berry@acl.hhs.gov,,,04/26/2023,06/26/2023,04/26/2023 10:02:26,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347761"",""FR-6700-N-39"")",Veterans Housing Rehabilitation and Modification Pilot Program,HUD,Department of Housing and Urban Development,6445980,6,"Jovette G. Bryant
RHED@hud.gov",,RHED@hud.gov,,,04/26/2023,08/31/2023,04/26/2023 11:48:26,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347757"",""W81EWF-23-SOI-0012"")",Jekyll Creek Thin Layer Placement Monitoring and Analysis of Ecosystem Response,DOD-COE-ERDC,Engineer Research and Development Center,150000,1,"Phoebe V Fuller
Grantor
Phone 6016343793",,phoebe.v.fuller@usace.army.mil,,,04/26/2023,06/26/2023,04/26/2023 10:01:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347762"",""O-BJA-2023-171749"")",BJA FY 23 The National Sexual Assault Kit Initiative: Training and Technical Assistance Program,USDOJ-OJP-BJA,Bureau of Justice Assistance,,,"For assistance with the requirements of this solicitation, contact the OJP Response Center at 800-851-3420, 301-240-6310 (TTY for hearing-impaired callers only), or grants@ncjrs.gov. The OJP Response Center operates from 10:00 a.m. to 6:00 p.m. eastern time (ET) Monday-Friday, and 10:00 a.m. to 8:00 p.m. ET on the solicitation close date.
grants@ncjrs.gov",,grants@ncjrs.gov,,,04/26/2023,06/05/2023,04/26/2023 12:04:26,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347766"",""HT9425-23-MBRP-TTDA"")","DoD Military Burn, Technology/Therapeutic Development Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,4000000,2,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/26/2023,09/04/2023,04/26/2023 13:34:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347763"",""RFA-NS-23-024"")",BRAIN Initiative: Targeted BRAIN Circuits Projects- TargetedBCP (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/26/2023,10/02/2024,04/26/2023 12:21:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347759"",""SFOP0009644"")",Building Community of Practice for Women in Strategic Trade,DOS-ISN,Bureau of International Security-Nonproliferation,450000,1,ECC_Grants@state.gov,,,,,04/26/2023,06/08/2023,04/26/2023 13:43:26,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347765"",""SFOP0009609"")",International Media Reporting Program,DOS-PA,Bureau of Global Public Affairs,,10,MediaCo-ops@state.gov,,,,,04/26/2023,05/22/2023,04/26/2023 13:28:26,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347764"",""RFA-NS-23-023"")",BRAIN Initiative: Targeted BRAIN Circuits Planning Projects  TargetedBCPP (R34 Clinical Trials Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/26/2023,10/02/2024,04/26/2023 12:26:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347767"",""HT9425-23-MBRP-CTRA"")","DoD Military Burn, Clinical Translational Research Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,4000000,2,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/26/2023,09/04/2023,04/26/2023 13:54:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347770"",""HT9425-23-PCRP-DSA"")","DoD Prostate Cancer, Data Science Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,3200000,2,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/26/2023,08/24/2023,04/26/2023 14:45:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347768"",""72067423APS00001"")",Southern Africa Regional Political Processes Addendum APS,USAID-SAF,South Africa USAID-Pretoria,,1,"Sandile S Dladla
Grantor",,sdladla@usaid.gov,,,04/26/2023,05/25/2023,04/26/2023 13:59:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347771"",""HT9425-23-PCRP-HDRA"")","DoD Prostate Cancer, Health Disparity Research Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,11520000,8,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/26/2023,08/24/2023,04/26/2023 14:56:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347773"",""HT9425-23-PCRP-TSA"")","DoD Prostate Cancer, Translational Science Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,7200000,5,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/26/2023,08/24/2023,04/26/2023 15:13:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347778"",""SCAKAB-23-CA-002-SCA-04252023"")",Afghan Alumni Engagement,DOS-AFG,U.S. Mission to Afghanistan,500000,1,"U.S. Mission to Afghanistan,
Public Diplomacy Section,
Grants Team",,KabulPDSProposals@state.gov,,,04/26/2023,06/01/2023,04/26/2023 18:58:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347769"",""OPPE-018"")",Outreach and Assistance for Socially Disadvantaged Farmers and Ranchers and Veteran Farmers and Ranchers,USDA-OPPE,Office of Partnerships and Public Engagements,45000000,60,"Benjamin Chan 
2501 Program Director
United States Department of Agriculture
Office of the Secretary
Office of Partnerships and Public Engagement
(202) 720-8877",,2501grants@usda.gov,,,04/26/2023,07/25/2023,04/26/2023 14:59:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347776"",""W9126G-23-2-SOI-2693"")",Potential Bioaccumulated Contaminants in T &E Bat Food Sources,DOD-COE-FW,Fort Worth District,,1,"AUDRIA J GILL
Grantor
Phone 817-886-1925",,audria.j.gill@usace.army.mil,,,04/26/2023,05/26/2023,04/26/2023 15:50:26,Synopsis 5,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347777"",""FR-RRD-23-001"")",FY23 Confidential Close Call Reporting System Peer Review Team,DOT-FRA,DOT - Federal Railroad Administration,100000,1,"GrantSolutions Help Desk
Phone Number: 1.866.577.0771 or 202.401.5282
Hours of operation are Monday-Friday from 9:00 a.m. to 6:00 p.m. ET
help@grantsolutions.gov",,help@grantsolutions.gov,,,04/26/2023,05/05/2023,04/26/2023 16:39:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=346925"",""HHS-2023-ACL-AOA-CGPS-0058"")","Advancing Aging Network Capacity to Recognize and Support Family, Kinship and Tribal Caregivers",HHS-ACL,Administration for Community Living,5000000,5,"Greg Link
greg.link@acl.hhs.gov",,greg.link@acl.hhs.gov,,,04/26/2023,06/26/2023,04/27/2023 13:31:27,Synopsis 2,Posted,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=344910"",""H-NOFO-23-101"")",Annual Program Statement,DOS-IND,U.S. Mission to India,,,"Hyderabad Grants Team
U.S. Consulate General, Hyderabad
hydgrantapplications@state.gov",,hydgrantapplications@state.gov,,,04/25/2023,06/30/2023,04/25/2023 01:07:25,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347733"",""STI400-23-PDS-AW-0002"")",Implementation and Management of the U.S. Alumni Network of Tajikistan (USANT),DOS-TJK,U.S. Mission to Tajikistan,,1,"Shafoat K Mirzoeva
Grant Officer Representative
Phone 00992985807067",,MirzoevaSK@state.gov,,,04/25/2023,06/30/2023,04/25/2023 06:13:25,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347734"",""SFOP0009576"")",Supporting and Bolstering Independent Media in Sub-Saharan Africa,DOS-PA,Bureau of Global Public Affairs,2000000,1,GEC-Programs@state.gov,,,,,04/25/2023,06/26/2023,04/25/2023 07:05:25,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347735"",""SFOP0009647"")",Improving Community Security in Syria,DOS-NEA-AC,Assistance Coordination,30000000,1,NEA-Grants@state.gov,,,,,04/25/2023,05/22/2023,04/25/2023 09:15:25,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347737"",""7206852300001"")",Regional Resilience Activity for Sahel Region,USAID-SEN,Senegal USAID-Dakar,40000000,1,"Aminata DIALLO
Grantor",221338794031,amdiallo@usaid.gov,04/25/2023,05/31/2023,04/25/2023,,04/25/2023 09:48:25,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347738"",""80HQTR23NOA01-23USTP-S1"")",University Smallsat Technology Partnerships (USTP),NASA-HQ,NASA Headquarters,225000,,"Christopher Baker
Small Spacecraft Technology Program Executive
HQ-STMD-SST-Partnerships@nasaprs.com",,HQ-STMD-SST-Partnerships@nasaprs.com,,,04/25/2023,05/16/2023,04/25/2023 09:46:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347740"",""NNH23ZEA001N-ULI"")",University Leadership Initiative (ULI),NASA-HQ,NASA Headquarters,,5,NASA technical point of contact concerning this program: Gelsomina (Mina) Cappuccio,,HQ-UnivPartnerships@mail.nasa.gov,,,04/25/2023,07/06/2023,04/25/2023 10:56:25,Synopsis 6,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347741"",""FR-6600-N-84"")",FY 2022 Family Unification Program Notice of Funding Opportunity,HUD,Department of Housing and Urban Development,5000000,10,"Celia Carpentier
2022FUPNOFO@hud.gov",,2022FUPNOFO@hud.gov,,,04/25/2023,05/25/2023,04/25/2023 11:02:25,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347742"",""RFA-NS-23-025"")",BRAIN Initiative:  Exploratory Team-Research BRAIN Circuit Programs - eTeamBCP (U01 Clinical Trials Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/25/2023,06/14/2024,04/25/2023 12:06:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=342905"",""HHS-2023-ACL-CIP-NWCH-0036"")",Center of Excellence to Align Health and Social Care: Enhancing Community-Based Aging and Disability Organizations to Improve Access to Long-Term Services and Supports,HHS-ACL,Administration for Community Living,11500000,1,"Lauren Solkowski
lauren.solkowski@acl.hhs.gov",,lauren.solkowski@acl.hhs.gov,,,04/25/2023,06/26/2023,04/25/2023 15:09:25,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347748"",""RFA-OH-24-003"")",Exploratory/Developmental Grants Related to the World Trade Center Survivors (R21-No Applications with Responders Accepted),HHS-CDC-HHSCDCERA,Centers for Disease Control and Prevention - ERA,4000000,8,"James Yiin, PhD, Scientific Program Official",513-841-4271,JYiin@cdc.gov,08/15/2023,12/05/2023,04/25/2023,,04/25/2023 19:32:25,Forecast 1,Forecasted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347747"",""RFA-OH-24-002"")",Exploratory/Developmental Grants on Lifestyle Medicine Research Related to the World Trade Center Health Program (R21),HHS-CDC-HHSCDCERA,Centers for Disease Control and Prevention - ERA,4000000,8,"James Yiin, PhD, Scientific Program Official",513-841-4271,JYiin@cdc.gov,08/15/2023,12/05/2023,04/25/2023,,04/25/2023 19:30:25,Forecast 1,Forecasted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347745"",""USDA-NRCS-TN-ACEP-23-NOFO0001278"")",Tennessee NRCS Easement Programs Restoration and Stewardship Assistance.,USDA-NRCS,Natural Resources Conservation Service,13000000,3,"Anita J McMullen
Grants Management Specialist",,anita.mcmullen@usda.gov,,,04/25/2023,05/25/2023,04/28/2023 09:23:28,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343710"",""HHS-2023-ACF-ORR-RB-0045"")",Refugee Technical Assistance Program,HHS-ACF-ORR,Administration for Children and Families - ORR,7500000,1,"Julie Munro
julie.munro@acf.hhs.gov",,julie.munro@acf.hhs.gov,,,04/25/2023,06/26/2023,04/28/2023 12:37:28,Synopsis 2,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347743"",""L23AS00195"")",IIJA Bureau of Land Management Arizona Youth and Conservation Corps.,DOI-BLM,Bureau of Land Management,1200000,,"Karen Dyckes y Montano
kdyckesymontano@blm.gov",,kdyckesymontano@blm.gov,,,04/25/2023,06/23/2023,04/28/2023 16:07:28,Synopsis 6,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347414"",""EDA-DISASTER-2023"")",FY 2023 Disaster Supplemental,DOC-EDA,Economic Development Administration,483000000,150,https://www.eda.gov/about/contact?q=/contact,,https://www.eda.gov/about/contact?q=/contact,,,04/24/2023,,04/24/2023 08:03:24,Synopsis 11,Posted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347639"",""M-NOFO-23-102"")","Promote Diversity in Micro, Small, and Medium Enterprises (MSME)",DOS-IND,U.S. Mission to India,150000,1,"Grant Applications Manager, U.S. Consulate, Mumbai",,MumbaiGrants@state.gov,,,04/24/2023,06/22/2023,04/24/2023 06:36:24,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347707"",""23-PHL-NOFO-EV"")",2023 Emerging Voices Small Grants Program,DOS-PHL,U.S. Mission to the Philippines,40000,,"Emerging Voices Team
Grantor",09189486454,GrantsManila@state.gov,,05/22/2023,04/24/2023,,04/23/2023 22:06:23,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347710"",""O-OJJDP-2023-171718"")",OJJDP FY 2023 Youth Violence Prevention Program,USDOJ-OJP-OJJDP,Office of Juvenile Justice Delinquency Prevention ,1000000,4,"For assistance with the requirements of this solicitation, contact the OJP Response Center at 800-851-3420, 301-240-6310 (TTY for hearing-impaired callers only), or grants@ncjrs.gov. The OJP Response Center operates from 10:00 a.m. to 6:00 p.m. eastern time (ET) Monday-Friday, and 10:00 a.m. to 8:00 p.m. ET on the solicitation close date.

For information related to unforeseen technical issues beyond the control of the applicant and that impact submission, see the ""How to Apply"" section, Experiencing Unforeseen Technical Issues.

 

 

 
grants@ncjrs.gov",,grants@ncjrs.gov,,,04/24/2023,06/12/2023,04/24/2023 08:06:24,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347711"",""O-OVC-2023-171741"")",OVC FY 2023 Invited to Apply - Law Enforcement-Based Victim Services Technical Assistance Program,USDOJ-OJP-OVC,Office for Victims of Crime,1250000,1,"For assistance with the requirements of this solicitation, contact the OJP Response Center at 800-851-3420, 301-240-6310 (TTY for hearing-impaired callers only), or grants@ncjrs.gov. The OJP Response Center operates from 10:00 a.m. to 6:00 p.m. eastern time (ET) Monday-Friday, and 10:00 a.m. to 8:00 p.m. ET on the solicitation close date. 
Sharron.Fletcher@usdoj.gov",,Sharron.Fletcher@usdoj.gov,,,04/24/2023,07/13/2023,04/24/2023 08:42:24,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347716"",""R23AS00326"")",Fish and Wildlife Coordination Act Program Fiscal Year 2023,DOI-BOR,Bureau of Reclamation,55000,,"Sharon Opfermann
sopfermann@usbr.gov",,sopfermann@usbr.gov,,,04/24/2023,06/01/2023,04/24/2023 12:36:24,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347715"",""EPA-OAR-OTAQ-23-06"")",2023 Clean School Bus (CSB) Grant Program,EPA,Environmental Protection Agency,400000000,50,cleanschoolbus@epa.gov,,cleanschoolbus@epa.gov,,,04/24/2023,08/22/2023,04/24/2023 12:02:24,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=346015"",""HHS-2023-IHS-PPPP-0001"")",Produce Prescription Pilot Program,HHS-IHS,Indian Health Service,2500000,8,"Division of Grants Management
Phone 301-443-5204",,DGM@ihs.gov,,,04/24/2023,06/08/2023,04/24/2023 12:25:24,Synopsis 2,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347713"",""L23AS00347"")",BLM IIJA Bureau of Land Management Alaska Wildlife Resources Program,DOI-BLM,Bureau of Land Management,100000,,"Amy Marshall
amarshall@blm.gov",,amarshall@blm.gov,,,04/24/2023,06/23/2023,04/24/2023 10:53:24,Synopsis 1,Posted,,,,,
